timestamp,backend,blind,kind,rep,delay_us,shots,counts_json,p00,p01,p10,p11,mutual_info_bits,shannon_entropy_bits,structured_dynamic_supported
1770349913,aer_simulator,B,BELL_STRUCTURED,0,14.542154334489535,4000,"{""00"": 2004, ""11"": 1996}",0.501,nan,nan,0.499,0.9999971146079946,0.9999971146079947,False
1770349913,aer_simulator,B,BELL_STRUCTURED,0,21.14742526881128,4000,"{""00"": 2025, ""11"": 1975}",0.50625,nan,nan,0.49375,0.9998872865145766,0.9998872865145767,False
1770349913,aer_simulator,Z,T1,0,182.08866930087518,4000,"{""1"": 4000}",nan,nan,nan,nan,nan,nan,False
1770349913,aer_simulator,Z,T1,0,31.721137903216917,4000,"{""1"": 4000}",nan,nan,nan,nan,nan,nan,False
1770349913,aer_simulator,Z,RAMSEY_SINGLE_CAL,0,94.57416090031758,4000,"{""0"": 4000}",nan,nan,nan,nan,nan,nan,False
1770349913,aer_simulator,B,BELL_STRUCTURED,0,114.04778933624591,4000,"{""00"": 1983, ""11"": 2017}",0.49575,nan,nan,0.50425,0.9999478820140497,0.9999478820140499,False
1770349913,aer_simulator,Z,T1,0,67.08203932499369,4000,"{""1"": 4000}",nan,nan,nan,nan,nan,nan,False
1770349913,aer_simulator,C,BELL_NOISE,0,25.501860963942146,4000,"{""01"": 1955, ""10"": 2045}",nan,0.48875,0.51125,nan,0.9996347869992871,0.9996347869992872,False
1770349913,aer_simulator,A,RAMSEY_SINGLE,0,114.04778933624591,4000,"{""0"": 4000}",nan,nan,nan,nan,nan,nan,False
1770349913,aer_simulator,Z,T1,0,233.72334241633322,4000,"{""1"": 4000}",nan,nan,nan,nan,nan,nan,False
1770349913,aer_simulator,C,BELL_NOISE,0,0.0,4000,"{""11"": 1977, ""00"": 2023}",0.50575,nan,nan,0.49425,0.9999045996875745,0.9999045996875744,False
1770349913,aer_simulator,Z,T1,0,110.5209449592116,4000,"{""1"": 4000}",nan,nan,nan,nan,nan,nan,False
1770349913,aer_simulator,Z,T1,0,52.26212815713811,4000,"{""1"": 4000}",nan,nan,nan,nan,nan,nan,False
1770349913,aer_simulator,B,BELL_STRUCTURED,0,0.0,4000,"{""00"": 2004, ""11"": 1996}",0.501,nan,nan,0.499,0.9999971146079946,0.9999971146079947,False
1770349913,aer_simulator,Z,RAMSEY_SINGLE_CAL,0,21.14742526881128,4000,"{""0"": 4000}",nan,nan,nan,nan,nan,nan,False
1770349913,aer_simulator,A,RAMSEY_SINGLE,0,44.721359549995796,4000,"{""0"": 4000}",nan,nan,nan,nan,nan,nan,False
1770349913,aer_simulator,B,BELL_STRUCTURED,1,65.03449126242363,4000,"{""00"": 2011, ""11"": 1989}",0.50275,nan,nan,0.49725,0.9999781791274922,0.9999781791274922,False
1770349913,aer_simulator,B,BELL_STRUCTURED,1,17.536508262369036,4000,"{""11"": 2038, ""00"": 1962}",0.4905,nan,nan,0.5095,0.9997395778750682,0.9997395778750684,False
1770349913,aer_simulator,Z,RAMSEY_SINGLE_CAL,1,65.03449126242363,4000,"{""0"": 4000}",nan,nan,nan,nan,nan,nan,False
1770349913,aer_simulator,Z,T1,1,0.0,4000,"{""1"": 4000}",nan,nan,nan,nan,nan,nan,False
1770349913,aer_simulator,A,RAMSEY_SINGLE,1,94.57416090031758,4000,"{""0"": 4000}",nan,nan,nan,nan,nan,nan,False
1770349913,aer_simulator,A,RAMSEY_SINGLE,1,44.721359549995796,4000,"{""0"": 4000}",nan,nan,nan,nan,nan,nan,False
1770349913,aer_simulator,A,RAMSEY_SINGLE,1,0.0,4000,"{""0"": 4000}",nan,nan,nan,nan,nan,nan,False
1770349913,aer_simulator,A,RAMSEY_SINGLE,1,25.501860963942146,4000,"{""0"": 4000}",nan,nan,nan,nan,nan,nan,False
1770349913,aer_simulator,Z,RAMSEY_SINGLE_CAL,1,21.14742526881128,4000,"{""0"": 4000}",nan,nan,nan,nan,nan,nan,False
1770349913,aer_simulator,Z,RAMSEY_SINGLE_CAL,1,37.08519979543408,4000,"{""0"": 4000}",nan,nan,nan,nan,nan,nan,False
1770349913,aer_simulator,B,BELL_STRUCTURED,1,30.752912203613754,4000,"{""00"": 2037, ""11"": 1963}",0.50925,nan,nan,0.49075,0.999753104726685,0.9997531047266852,False
1770349913,aer_simulator,Z,T1,1,86.10441554292844,4000,"{""1"": 4000}",nan,nan,nan,nan,nan,nan,False
1770349913,aer_simulator,B,BELL_STRUCTURED,1,14.542154334489535,4000,"{""00"": 1979, ""11"": 2021}",0.49475,nan,nan,0.50525,0.9999204699744693,0.9999204699744692,False
1770349913,aer_simulator,Z,RAMSEY_SINGLE_CAL,1,25.501860963942146,4000,"{""0"": 4000}",nan,nan,nan,nan,nan,nan,False
1770349913,aer_simulator,B,BELL_STRUCTURED,1,165.8500554035038,4000,"{""00"": 1990, ""11"": 2010}",0.4975,nan,nan,0.5025,0.9999819662368479,0.9999819662368479,False
1770349913,aer_simulator,B,BELL_STRUCTURED,1,53.929869895058225,4000,"{""11"": 1993, ""00"": 2007}",0.50175,nan,nan,0.49825,0.9999911634748333,0.9999911634748332,False
1770349913,aer_simulator,C,BELL_NOISE,1,65.03449126242363,4000,"{""11"": 1980, ""00"": 2020}",0.505,nan,nan,0.495,0.9999278640456617,0.9999278640456615,False
1770349913,aer_simulator,A,RAMSEY_SINGLE,1,65.03449126242363,4000,"{""0"": 4000}",nan,nan,nan,nan,nan,nan,False
1770349913,aer_simulator,A,RAMSEY_SINGLE,1,37.08519979543408,4000,"{""0"": 4000}",nan,nan,nan,nan,nan,nan,False
1770349913,aer_simulator,B,BELL_STRUCTURED,1,25.501860963942146,4000,"{""11"": 1969, ""00"": 2031}",0.50775,nan,nan,0.49225,0.9998266893181755,0.9998266893181755,False
1770349913,aer_simulator,A,RAMSEY_SINGLE,1,21.14742526881128,4000,"{""0"": 4000}",nan,nan,nan,nan,nan,nan,False
1770349913,aer_simulator,B,BELL_STRUCTURED,1,137.53120438672642,4000,"{""11"": 1972, ""00"": 2028}",0.507,nan,nan,0.493,0.9998586112670831,0.9998586112670831,False
