timestamp,backend,blind,kind,rep,delay_us,lambda,shots,counts_json,p00,p01,p10,p11,mutual_info_bits,shannon_entropy_bits,structured_dynamic_supported
1770474019,aer_simulator,L05,BELL_DETERMINISTIC,0,33.333333333333336,0.8,4000,"{""10"": 2145, ""01"": 1108, ""11"": 351, ""00"": 396}",0.099,0.277,0.53625,0.08775,0.2682580825220191,1.6334653494543758,False
1770474019,aer_simulator,Z,T1,0,8.0,nan,4000,"{""1"": 4000}",nan,nan,nan,nan,nan,nan,False
1770474019,aer_simulator,L05,BELL_DETERMINISTIC,0,200.0,0.8,4000,"{""00"": 3330, ""10"": 301, ""01"": 295, ""11"": 74}",0.8325,0.07375,0.07525,0.0185,0.007895489088306479,0.8849047652528502,False
1770474019,aer_simulator,L01,BELL_DETERMINISTIC,0,40.0,0.2,4000,"{""11"": 1494, ""00"": 1499, ""01"": 802, ""10"": 205}",0.37475,0.2005,0.05125,0.3735,0.2219209687832358,1.745819495097981,False
1770474019,aer_simulator,L03,BELL_DETERMINISTIC,0,6.666666666666667,0.4,4000,"{""10"": 2018, ""01"": 1800, ""00"": 123, ""11"": 59}",0.03075,0.45,0.5045,0.01475,0.7347702489737676,1.2605720159779945,False
1770474019,aer_simulator,L03,BELL_DETERMINISTIC,0,62.85714285714286,0.4,4000,"{""11"": 499, ""10"": 686, ""01"": 2335, ""00"": 480}",0.12,0.58375,0.1715,0.12475,0.11605698865028882,1.6312525394285913,False
1770474019,aer_simulator,L02,BELL_DETERMINISTIC,0,13.333333333333334,0.7000000000000001,4000,"{""00"": 1961, ""11"": 1661, ""10"": 144, ""01"": 234}",0.49025,0.0585,0.036,0.41525,0.548216070090383,1.442926585521457,False
1770474019,aer_simulator,L00,BELL_DETERMINISTIC,0,40.0,0.0,4000,"{""10"": 1602, ""11"": 984, ""01"": 1303, ""00"": 111}",0.02775,0.32575,0.4005,0.246,0.2251926833642152,1.6970568130666606,False
1770474019,aer_simulator,L07,BELL_DETERMINISTIC,0,13.333333333333334,0.5,4000,"{""01"": 1673, ""10"": 1940, ""00"": 178, ""11"": 209}",0.0445,0.41825,0.485,0.05225,0.5388821203075832,1.4545980392631876,False
1770474019,aer_simulator,L08,BELL_DETERMINISTIC,0,108.57142857142857,0.9,4000,"{""11"": 2704, ""10"": 493, ""00"": 322, ""01"": 481}",0.0805,0.12025,0.12325,0.676,0.038580169786040085,1.4142103808901787,False
