lambda,rep,t2star_us,amplitude,n_points,fit_meta
0.8,1,9.198351130510574,0.4267404187858201,15,"{""a"": 0.4267404187858201, ""c"": 0.4909574368899629, ""r2"": 0.7339534458468522, ""T"": 9.198351130510574}"
0.8,2,8.614086496129058,0.4244369200145035,15,"{""a"": 0.4244369200145035, ""c"": 0.49684602366225467, ""r2"": 0.6920848532519943, ""T"": 8.614086496129058}"
0.8,3,9.747719415210636,0.4310199729472348,15,"{""a"": 0.4310199729472348, ""c"": 0.49845430385521405, ""r2"": 0.7241313527183498, ""T"": 9.747719415210636}"
0.8,4,10.525978310866865,0.4178693651596619,15,"{""a"": 0.4178693651596619, ""c"": 0.4936208720818524, ""r2"": 0.7191144857338738, ""T"": 10.525978310866865}"
0.8,5,10.39723614330293,0.44215158517719577,15,"{""a"": 0.44215158517719577, ""c"": 0.48649104904352997, ""r2"": 0.6921019392483967, ""T"": 10.39723614330293}"
0.8,6,9.879216520357614,0.43657647095231555,15,"{""a"": 0.43657647095231555, ""c"": 0.4806498450130068, ""r2"": 0.7561620328321556, ""T"": 9.879216520357614}"
0.8,7,9.077520661498557,0.4285221810896583,15,"{""a"": 0.4285221810896583, ""c"": 0.47940821426108093, ""r2"": 0.7065062010156329, ""T"": 9.077520661498557}"
0.8,8,9.492777675010503,0.41997956905842143,15,"{""a"": 0.41997956905842143, ""c"": 0.49799615724852253, ""r2"": 0.7281348663666656, ""T"": 9.492777675010503}"
0.8,9,9.552688388074063,0.43291256942811085,15,"{""a"": 0.43291256942811085, ""c"": 0.4797960344488052, ""r2"": 0.7310555061202846, ""T"": 9.552688388074063}"
0.9,0,8.803224097272402,0.42664811682715065,15,"{""a"": 0.42664811682715065, ""c"": 0.4962139050211194, ""r2"": 0.7451467751519814, ""T"": 8.803224097272402}"
0.9,1,9.148525879922108,0.420919248966217,15,"{""a"": 0.420919248966217, ""c"": 0.49409688312912775, ""r2"": 0.6691517618514642, ""T"": 9.148525879922108}"
0.9,2,9.11995324545964,0.41282523347334316,15,"{""a"": 0.41282523347334316, ""c"": 0.49135278542488187, ""r2"": 0.6870557973365552, ""T"": 9.11995324545964}"
0.9,3,9.403840274881645,0.4211868217251341,15,"{""a"": 0.4211868217251341, ""c"": 0.4944699629529376, ""r2"": 0.741242671807335, ""T"": 9.403840274881645}"
0.9,4,9.939883156263912,0.42571729503773104,15,"{""a"": 0.42571729503773104, ""c"": 0.4930598290135621, ""r2"": 0.712408125134075, ""T"": 9.939883156263912}"
0.9,5,9.164975648218467,0.4516013449522009,15,"{""a"": 0.4516013449522009, ""c"": 0.48808963318707693, ""r2"": 0.7180839700184762, ""T"": 9.164975648218467}"
0.9,6,9.689361008014595,0.4249447071467584,15,"{""a"": 0.4249447071467584, ""c"": 0.4819427473773707, ""r2"": 0.6629003766768494, ""T"": 9.689361008014595}"
0.9,7,9.935172347129813,0.4220722390838186,15,"{""a"": 0.4220722390838186, ""c"": 0.4911022321182184, ""r2"": 0.725392767143805, ""T"": 9.935172347129813}"
0.9,8,9.935764773933677,0.4432151576745965,15,"{""a"": 0.4432151576745965, ""c"": 0.49182077863568024, ""r2"": 0.7577484932471058, ""T"": 9.935764773933677}"
0.9,9,8.933897149805587,0.4194228319037798,15,"{""a"": 0.4194228319037798, ""c"": 0.485196036904381, ""r2"": 0.7344748389059518, ""T"": 8.933897149805587}"
1.0,0,9.145715169532561,0.42560245647360834,15,"{""a"": 0.42560245647360834, ""c"": 0.49578388889822783, ""r2"": 0.714452686959445, ""T"": 9.145715169532561}"
1.0,1,9.153351286689102,0.4219084204409674,15,"{""a"": 0.4219084204409674, ""c"": 0.4935049195479852, ""r2"": 0.7691408927200023, ""T"": 9.153351286689102}"
1.0,2,8.246492374115151,0.4278602303769178,15,"{""a"": 0.4278602303769178, ""c"": 0.49696543896874207, ""r2"": 0.7286409999402973, ""T"": 8.246492374115151}"
