lambda,rep,t2star_us,amplitude,n_points,fit_meta
0.3,1,6.7711714482757825,0.32962916985561996,15,"{""a"": 0.32962916985561996, ""c"": 0.30953338706866723, ""r2"": 0.7186875894930823, ""T"": 6.7711714482757825}"
0.3,2,6.802940640192435,0.33174883565837465,15,"{""a"": 0.33174883565837465, ""c"": 0.3057127479727391, ""r2"": 0.7078842575766284, ""T"": 6.802940640192435}"
0.3,3,7.521864114645026,0.33183807388270026,15,"{""a"": 0.33183807388270026, ""c"": 0.3085278914689743, ""r2"": 0.751991248985586, ""T"": 7.521864114645026}"
0.3,4,6.653148873575776,0.31513577490836686,15,"{""a"": 0.31513577490836686, ""c"": 0.3172732682438646, ""r2"": 0.7464317030054155, ""T"": 6.653148873575776}"
0.3,5,7.573654668775865,0.3263590903025509,15,"{""a"": 0.3263590903025509, ""c"": 0.3104445788350559, ""r2"": 0.7587864830465465, ""T"": 7.573654668775865}"
0.3,6,6.934759183273858,0.32570189803511607,15,"{""a"": 0.32570189803511607, ""c"": 0.31255971993570225, ""r2"": 0.711060786370737, ""T"": 6.934759183273858}"
0.3,7,0.03257541815474596,0.3137953456131355,15,"{""a"": 0.3137953456131355, ""c"": 0.3225002999050008, ""r2"": 0.6741439001431802, ""T"": 0.03257541815474596}"
0.3,8,5.880496099063587,0.3269965408056087,15,"{""a"": 0.3269965408056087, ""c"": 0.3165119927803036, ""r2"": 0.7784906370205079, ""T"": 5.880496099063587}"
0.3,9,5.924755516958812,0.320270960299916,15,"{""a"": 0.320270960299916, ""c"": 0.3141142329837978, ""r2"": 0.7083223738932416, ""T"": 5.924755516958812}"
0.4,0,6.84499933402877,0.2839835534082419,15,"{""a"": 0.2839835534082419, ""c"": 0.26215027759596243, ""r2"": 0.7298119493625383, ""T"": 6.84499933402877}"
0.4,1,6.663985407537531,0.2842328331583857,15,"{""a"": 0.2842328331583857, ""c"": 0.26668931219108755, ""r2"": 0.7445632651580509, ""T"": 6.663985407537531}"
0.4,2,7.6188000588923,0.2851088642789463,15,"{""a"": 0.2851088642789463, ""c"": 0.2610257023233265, ""r2"": 0.7470735539569233, ""T"": 7.6188000588923}"
0.4,3,5.898748600320422,0.27611030795469865,15,"{""a"": 0.27611030795469865, ""c"": 0.2683489570585216, ""r2"": 0.7475249986975416, ""T"": 5.898748600320422}"
0.4,4,6.259920739911468,0.294891370309784,15,"{""a"": 0.294891370309784, ""c"": 0.26092419661216276, ""r2"": 0.7228155918623207, ""T"": 6.259920739911468}"
0.4,5,6.647660014100565,0.2783192572214038,15,"{""a"": 0.2783192572214038, ""c"": 0.2657936220137966, ""r2"": 0.707886744681401, ""T"": 6.647660014100565}"
0.4,6,6.498096981670901,0.2782991960588779,15,"{""a"": 0.2782991960588779, ""c"": 0.2715669162566419, ""r2"": 0.7461724526454616, ""T"": 6.498096981670901}"
0.4,7,7.769765981672638,0.28288235483141744,15,"{""a"": 0.28288235483141744, ""c"": 0.26401973819026936, ""r2"": 0.7314956500938998, ""T"": 7.769765981672638}"
0.4,8,6.631652904580852,0.27729902845225607,15,"{""a"": 0.27729902845225607, ""c"": 0.266759963175149, ""r2"": 0.7238018071703639, ""T"": 6.631652904580852}"
0.4,9,7.385708301386635,0.275318972722912,15,"{""a"": 0.275318972722912, ""c"": 0.26402928883502225, ""r2"": 0.733846163768878, ""T"": 7.385708301386635}"
0.5,0,6.916637871994718,0.24191984733339553,15,"{""a"": 0.24191984733339553, ""c"": 0.21897050549188912, ""r2"": 0.7501212602638104, ""T"": 6.916637871994718}"
0.5,1,6.994308582778845,0.2389621999941153,15,"{""a"": 0.2389621999941153, ""c"": 0.21792035089113523, ""r2"": 0.6909363597660653, ""T"": 6.994308582778845}"
